"COU","Country","TAX","Income Tax","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","PERS_ITAX","Personal income tax","2010","2010","PC","Percentage","0","Units",,,41.725,,
"USA","United States","PERS_ITAX","Personal income tax","2011","2011","PC","Percentage","0","Units",,,41.725,,
"USA","United States","PERS_ITAX","Personal income tax","2012","2012","PC","Percentage","0","Units",,,41.78,,
"USA","United States","PERS_ITAX","Personal income tax","2013","2013","PC","Percentage","0","Units",,,46.25,,
"USA","United States","PERS_ITAX","Personal income tax","2014","2014","PC","Percentage","0","Units",,,46.25,,
"USA","United States","PERS_ITAX","Personal income tax","2015","2015","PC","Percentage","0","Units",,,46.25,,
"USA","United States","PERS_ITAX","Personal income tax","2016","2016","PC","Percentage","0","Units",,,46.25,,
"USA","United States","PERS_ITAX","Personal income tax","2017","2017","PC","Percentage","0","Units",,,46.25,,
"USA","United States","PERS_ITAX","Personal income tax","2018","2018","PC","Percentage","0","Units",,,43.65,,
"USA","United States","PERS_ITAX","Personal income tax","2019","2019","PC","Percentage","0","Units",,,43.65,,
"USA","United States","PERS_ITAX","Personal income tax","2020","2020","PC","Percentage","0","Units",,,43.65,,
"USA","United States","PERS_ITAX","Personal income tax","2021","2021","PC","Percentage","0","Units",,,43.65,,
"USA","United States","PERS_ITAX","Personal income tax","2022","2022","PC","Percentage","0","Units",,,43.65,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2000","2000","USD","US Dollar","0","Units",,,32500.613622,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2001","2001","USD","US Dollar","0","Units",,,33610.854805,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2002","2002","USD","US Dollar","0","Units",,,35332.157675,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2003","2003","USD","US Dollar","0","Units",,,35960.261541,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2004","2004","USD","US Dollar","0","Units",,,37381.11373,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2005","2005","USD","US Dollar","0","Units",,,37377.013275,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2006","2006","USD","US Dollar","0","Units",,,39876.079115,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2007","2007","USD","US Dollar","0","Units",,,42386.755702,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2008","2008","USD","US Dollar","0","Units",,,45228.377166,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2009","2009","USD","US Dollar","0","Units",,,47511.943374,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2010","2010","USD","US Dollar","0","Units",,,49580.854352,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2011","2011","USD","US Dollar","0","Units",,,51758.788013,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2012","2012","USD","US Dollar","0","Units",,,51817.018558,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2013","2013","USD","US Dollar","0","Units",,,53497.057258,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2014","2014","USD","US Dollar","0","Units",,,54252.649269,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2015","2015","USD","US Dollar","0","Units",,,55247.131551,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2016","2016","USD","US Dollar","0","Units",,,57430.542681,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2017","2017","USD","US Dollar","0","Units",,,59962.784946,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2018","2018","USD","US Dollar","0","Units",,,62209.160247,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2019","2019","USD","US Dollar","0","Units",,,64948.999603,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2020","2020","USD","US Dollar","0","Units",,,66692.589344,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2021","2021","USD","US Dollar","0","Units",,,69856.11667,,
"DNK","Denmark","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2022","2022","USD","US Dollar","0","Units",,,72528.379336,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2000","2000","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2001","2001","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2002","2002","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2003","2003","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2004","2004","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2005","2005","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2006","2006","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2007","2007","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2008","2008","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2009","2009","PC","Percentage","0","Units",,,38,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2010","2010","PC","Percentage","0","Units",,,35.5,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2011","2011","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2012","2012","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2013","2013","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2014","2014","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2015","2015","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2016","2016","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2017","2017","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2018","2018","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2019","2019","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2020","2020","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2021","2021","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","TOP_TRATE","Top tax rates","2022","2022","PC","Percentage","0","Units",,,39,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000","RATIO","Ratio","0","Units",,,2.147421,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001","RATIO","Ratio","0","Units",,,2.11636,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002","RATIO","Ratio","0","Units",,,2.009549,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003","RATIO","Ratio","0","Units",,,1.978245,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004","RATIO","Ratio","0","Units",,,1.928764,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005","RATIO","Ratio","0","Units",,,1.889034,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006","RATIO","Ratio","0","Units",,,1.858599,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007","RATIO","Ratio","0","Units",,,1.830326,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008","RATIO","Ratio","0","Units",,,1.765826,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009","RATIO","Ratio","0","Units",,,1.786827,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010","RATIO","Ratio","0","Units",,,1.806573,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011","RATIO","Ratio","0","Units",,,1.821601,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012","RATIO","Ratio","0","Units",,,1.832949,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013","RATIO","Ratio","0","Units",,,2.535029,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014","RATIO","Ratio","0","Units",,,2.530586,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015","RATIO","Ratio","0","Units",,,2.255193,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016","RATIO","Ratio","0","Units",,,1.803856,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017","RATIO","Ratio","0","Units",,,1.844204,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018","RATIO","Ratio","0","Units",,,1.842791,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2019","2019","RATIO","Ratio","0","Units",,,1.847268,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2020","2020","RATIO","Ratio","0","Units",,,1.822825,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2021","2021","RATIO","Ratio","0","Units",,,1.822302,,
"FIN","Finland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2022","2022","RATIO","Ratio","0","Units",,,1.827105,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000","RATIO","Ratio","0","Units",,,5.24694,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001","RATIO","Ratio","0","Units",,,4.82691,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002","RATIO","Ratio","0","Units",,,4.42238,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003","RATIO","Ratio","0","Units",,,4.055153,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004","RATIO","Ratio","0","Units",,,3.832765,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005","RATIO","Ratio","0","Units",,,3.581755,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006","RATIO","Ratio","0","Units",,,3.390487,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007","RATIO","Ratio","0","Units",,,3.166501,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008","RATIO","Ratio","0","Units",,,3.316911,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009","RATIO","Ratio","0","Units",,,3.228282,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010","RATIO","Ratio","0","Units",,,3.014991,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011","RATIO","Ratio","0","Units",,,3.21845,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012","RATIO","Ratio","0","Units",,,9.443324,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013","RATIO","Ratio","0","Units",,,9.142187,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014","RATIO","Ratio","0","Units",,,4.583659,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015","RATIO","Ratio","0","Units",,,4.456371,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016","RATIO","Ratio","0","Units",,,4.27601,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017","RATIO","Ratio","0","Units",,,12.88879,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018","RATIO","Ratio","0","Units",,,12.244843,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2019","2019","RATIO","Ratio","0","Units",,,11.903192,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2020","2020","RATIO","Ratio","0","Units",,,11.736734,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2021","2021","RATIO","Ratio","0","Units",,,22.097504,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2022","2022","RATIO","Ratio","0","Units",,,21.612476,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000","PC","Percentage","0","Units",,,53.805,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001","PC","Percentage","0","Units",,,51.1675,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002","PC","Percentage","0","Units",,,51.1675,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003","PC","Percentage","0","Units",,,64.1675,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004","PC","Percentage","0","Units",,,60.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005","PC","Percentage","0","Units",,,56.445955,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006","PC","Percentage","0","Units",,,56.273146,,
