STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PAY_PERIOD,Pay period,PRICE_BASE,Price base,AGGREGATION_OPERATION,Aggregation operation,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1967,,6973.68036100541,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1968,,7357.58828944097,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1969,,7918.69709776423,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1970,,7884.1968951931,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1971,,7752.06534659803,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1972,,7948.08260652058,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1973,,7859.3482845337,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1974,,8282.80720601293,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1975,,8801.5322665472,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1976,,9261.1582306496,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1977,,9554.0513915252,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1978,,10315.3301904159,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1979,,10188.8171451249,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1980,,9553.95228616816,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1981,,9454.28614470587,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1982,,11610.6340978982,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1983,,11131.1244726822,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1984,,11854.0351743786,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1985,,11725.7664483031,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1986,,10566.8356015365,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1987,,10000.0239940078,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1988,,10327.9680023856,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1989,,10794.6000867019,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1990,,10623.660547993,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1991,,10054.2292679792,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1992,,9663.19874572215,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1993,,9448.46809480273,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1994,,9599.55508767285,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1995,,9643.1937397766,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1996,,9607.60434075875,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1997,,9838.52894402271,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1998,,9900.05918254738,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1999,,9988.46867252488,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2000,,10090.6886609255,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2001,,10086.4511675267,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2002,,10251.7457970397,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2003,,10409.4359385532,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2004,,10634.438918375,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2005,,10840.9193956568,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2006,,11154.1958310214,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2007,,11422.3395562123,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2008,,11647.2344546882,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2009,,12167.5073605963,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2010,,11825.0280114561,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2011,,11535.7872834936,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2012,,9518.6846593024,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2013,,9290.89942904148,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2014,,9414.43969946295,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2015,,9580.75220423136,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2016,,9660.51497937691,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2017,,9553.39665693597,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2018,,9493.86139448342,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2019,,10416.3164673002,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2020,,10635.6080331878,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2021,,10506.9742378328,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,GRC,Greece,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2022,,10265.7894071759,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,JPN,Japan,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1977,,6511.48611000818,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,JPN,Japan,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1978,,6836.67112267779,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,JPN,Japan,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1979,,7168.76578240958,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,JPN,Japan,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1980,,7072.04182751441,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,JPN,Japan,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1981,,7161.14598312326,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,JPN,Japan,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1982,,7436.40652539743,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,JPN,Japan,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1983,,7732.0373140049,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,JPN,Japan,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1984,,7916.3143342529,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,JPN,Japan,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1985,,7907.40697887017,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,JPN,Japan,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1986,,8140.1647885472,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,JPN,Japan,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1987,,8412.2935169548,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,JPN,Japan,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1988,,8584.48572757601,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,JPN,Japan,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1989,,8594.47872525151,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,JPN,Japan,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1990,,8615.43903712987,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,JPN,Japan,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1991,,8683.62070222413,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,JPN,Japan,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1992,,8951.16583383416,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,JPN,Japan,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",A,Annual,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,1993,,9258.60153363774,,2021,,A,Normal value,0,Units,0,Zero
